time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/explained_variance,train/n_updates,train/clip_fraction,train/loss,train/entropy_loss
50,2,20,2,0.4161388725042343,-0.011204905736260073,0.014274072,0.0003,0.2,-0.3774679899215698,11510,0.05599999874830246,0.14082379639148712,-0.5323367714881897
75,3,18,4,0.3861908555030823,-0.008899288516026616,0.00721142,0.0003,0.2,-0.06074178218841553,11520,0.031999999284744264,0.11867517232894897,-1.1277442455291748
100,4,17,5,0.08893931321799756,-0.014743552073836952,0.0136364885,0.0003,0.2,0.35848361253738403,11530,0.03599999919533729,-0.0007158815860748291,-1.2570455431938172
125,5,17,7,1.8669279217720032,-0.00943059820961203,0.0033443952,0.0003,0.2,-0.01728689670562744,11540,0.011999999731779098,0.9150020480155945,-0.8690937578678131
150,6,16,9,0.13410864770412445,-0.018646464870311342,0.018768713,0.0003,0.2,-0.09271466732025146,11550,0.08399999886751175,0.03308439254760742,-0.8603418946266175
175,7,16,10,0.0176743783056736,-0.017885181376710513,0.02367277,0.0003,0.2,-7.099906921386719,11560,0.13599999770522117,-0.022912366315722466,-1.0496380090713502
200,8,15,12,0.5836753010749817,-0.017173976762220277,0.011568487,0.0003,0.2,-0.0038069486618041992,11570,0.07599999681115151,0.24964912235736847,-0.6969186425209045
225,9,15,14,16.46552276611328,0.004069857550318546,0.0040141917,0.0003,0.2,-0.05343127250671387,11580,0.02799999937415123,8.180893898010254,-1.4918607711791991
250,10,15,16,0.34967065155506133,-0.03601488299295319,0.118914716,0.0003,0.2,-0.02968728542327881,11590,0.16799999624490738,0.1127028688788414,-1.5276074171066285
25,1,18,1,0.669579017162323,0.008058443238958546,0.008225567,0.0003,0.2,-0.10463666915893555,11600,0.05599999874830246,0.3120834529399872,-0.9500717878341675
50,2,19,2,2.97739098072052,-0.010210262731648356,0.0028700756,0.0003,0.2,0.010551929473876953,11610,0.007999999821186066,1.3214466571807861,-1.261471402645111
75,3,18,3,1.6381785988807678,-0.013205043837427866,0.0052468823,0.0003,0.2,0.008226752281188965,11620,0.019999999552965164,0.7290207743644714,-1.7142343878746034
100,4,18,5,0.04197655208408833,-0.02088667393708583,0.026792701,0.0003,0.2,-0.6602442264556885,11630,0.11599999740719795,-0.027129093185067177,-1.4961601853370667
125,5,18,6,7.251417636871338,-0.028912631765008003,0.009567551,0.0003,0.2,0.023008108139038086,11640,0.035999998450279236,3.3720409870147705,-1.2695586800575256
150,6,17,8,3.0160757541656493,-0.0020460218650981687,0.0015361141,0.0003,0.2,0.07535237073898315,11650,0.0,1.3565927743911743,-0.7994289636611939
175,7,16,10,0.3000306099653244,-0.015665175030939338,0.03691,0.0003,0.2,-0.08575236797332764,11660,0.07199999839067459,0.13036760687828064,-0.8369570195674896
200,8,16,12,0.08449203558266163,-0.012217842907644893,0.0022002077,0.0003,0.2,0.26279717683792114,11670,0.003999999910593033,-0.002606363967061043,-0.6820725262165069
225,9,16,14,4.560047626495361,-0.027134733401238974,0.0067776344,0.0003,0.2,0.016957879066467285,11680,0.0439999982714653,2.2130911350250244,-0.7875817477703094
250,10,15,15,1.4829006671905518,-0.012398166152823364,0.00839602,0.0003,0.2,-0.1456899642944336,11690,0.023999999463558196,0.6857369542121887,-0.43080407083034516
25,1,22,1,5.993581247329712,-0.0010500025533545453,0.0004215455,0.0003,0.2,0.03957629203796387,11700,0.0,2.9023730754852295,-0.6434805572032929
50,2,20,2,0.3142354726791382,-0.00511515030753742,0.001602602,0.0003,0.2,0.05455714464187622,11710,0.0,0.1369836926460266,-0.9437885761260987
75,3,18,4,1.2519293427467346,-0.017272795040160105,0.017639503,0.0003,0.2,-0.0723644495010376,11720,0.11999999433755874,0.5789263844490051,-1.149977946281433
100,4,18,5,0.32893513441085814,-0.021605635477229868,0.008621306,0.0003,0.2,0.031438589096069336,11730,0.03999999910593033,0.09008553624153137,-1.3152692317962646
125,5,17,7,0.008980058995075525,-0.030602291390299286,0.015271821,0.0003,0.2,-1.7179808616638184,11740,0.3079999916255474,-0.059517327696084976,-2.92228741645813
150,6,16,8,1.7656024932861327,0.001929920363705584,0.0072527,0.0003,0.2,-0.00032138824462890625,11750,0.05999999865889549,0.826140284538269,-1.2047494292259215
175,7,16,10,0.4561919778585434,-0.0024660567593382866,0.0005365014,0.0003,0.2,0.07121020555496216,11760,0.0,0.21479995548725128,-1.041176676750183
200,8,16,12,6.5695020198822025,-0.00019554042218103974,3.7751197e-05,0.0003,0.2,-0.25665736198425293,11770,0.0,2.816591262817383,-0.49561116099357605
225,9,15,14,0.2822414696216583,-0.009692371193784766,0.0069351243,0.0003,0.2,-0.07516074180603027,11780,0.019999999552965164,0.08677316457033157,-0.6311458587646485
250,10,15,16,0.21094655245542526,-0.029413815231993778,0.011344592,0.0003,0.2,0.029829442501068115,11790,0.03999999910593033,0.019580505788326263,-1.5317996978759765
25,1,22,1,1.9747610807418823,-0.009323742026462866,0.0048764157,0.0003,0.2,-0.026546359062194824,11800,0.011999999731779098,0.954025149345398,-2.2839188814163207
50,2,20,2,0.12166496068239212,-0.017265794422245052,0.01305928,0.0003,0.2,0.13056522607803345,11810,0.043999999016523364,0.024190086871385574,-0.5971861898899078
75,3,19,3,0.9456171929836273,0.007821457743644799,0.0039224336,0.0003,0.2,0.09539169073104858,11820,0.011999999731779098,0.4008110761642456,-0.8623799443244934
100,4,19,5,0.20544770509004592,-0.031168854355812136,0.0119747585,0.0003,0.2,-0.3610140085220337,11830,0.04799999892711639,0.042377449572086334,-0.9184730410575866
125,5,18,6,2.996843457221985,-0.0016580271490397535,0.0026377272,0.0003,0.2,0.04182541370391846,11840,0.011999999731779098,1.3865176439285278,-0.7517206013202667
150,6,17,8,0.3281722739338875,-0.016436252864542665,0.004385006,0.0003,0.2,-0.044590115547180176,11850,0.015999999642372132,0.08159339427947998,-1.2501804828643799
175,7,16,10,0.2977561801671982,-0.006462328964843778,0.012570884,0.0003,0.2,-0.6330138444900513,11860,0.019999999552965164,0.08739624917507172,-0.6855055928230286
200,8,16,11,0.4190532773733139,-0.021177690915763315,0.032092582,0.0003,0.2,0.009302735328674316,11870,0.09599999785423279,0.176672101020813,-0.6886100530624389
225,9,16,13,3.536157751083374,-0.006042854324099523,0.0024732829,0.0003,0.2,0.2360948920249939,11880,0.0,1.6940417289733887,-0.9700466990470886
250,10,15,15,0.46189063489437104,0.0007018575537367511,0.007715502,0.0003,0.2,-1.829122543334961,11890,0.04799999892711639,0.19192257523536682,-1.3426529169082642
25,1,22,1,1.062472653388977,-0.009407864979002057,0.011089122,0.0003,0.2,0.028400659561157227,11900,0.07599999755620956,0.49177420139312744,-0.9038801431655884
50,2,19,2,0.4707551270723343,-0.006915255652467067,0.0011879277,0.0003,0.2,0.011253952980041504,11910,0.0,0.19999100267887115,-2.976719689369202
75,3,19,3,1.2413804650306701,-0.01848850976536056,0.009711564,0.0003,0.2,-0.04370927810668945,11920,0.043999999016523364,0.5578126907348633,-1.6152665495872498
100,4,19,5,1.4713069796562195,-0.005742320957942582,0.0038028955,0.0003,0.2,0.058733224868774414,11930,0.015999999642372132,0.6465967893600464,-1.1291212439537048
125,5,18,6,0.32621673941612245,-0.016382580352016163,0.017590746,0.0003,0.2,0.005088746547698975,11940,0.051999998092651364,0.11528392881155014,-1.0945294857025147
150,6,17,8,0.1807806059718132,-0.028561267838813364,0.019146787,0.0003,0.2,-0.15163815021514893,11950,0.08799999728798866,0.0035749003291130066,-2.5630287408828734
175,7,17,10,0.12544795870780945,-0.012879203942139128,0.02170947,0.0003,0.2,-0.11548745632171631,11960,0.031999999284744264,0.03685462474822998,-0.956279742717743
200,8,16,12,2.3630396842956545,-0.017073447342962567,0.0115013905,0.0003,0.2,-0.011757850646972656,11970,0.03599999919533729,1.1063090562820435,-1.179275667667389
225,9,16,13,0.6814691126346588,-0.04815426979959012,0.051904958,0.0003,0.2,-0.03811752796173096,11980,0.1319999948143959,0.2592373192310333,-1.5500806331634522
250,10,16,15,7.652683591842651,0.00042476892111880104,0.00046002865,0.0003,0.2,-0.010530948638916016,11990,0.0,3.668323040008545,-0.6953666627407074
25,1,24,1,0.28677851259708403,-0.02712704195547815,0.011009924,0.0003,0.2,0.0527193546295166,12000,0.051999998092651364,0.08864633738994598,-1.1883458733558654
50,2,21,2,0.4909373313188553,-0.003280788337462326,0.0012661838,0.0003,0.2,-0.023809194564819336,12010,0.0,0.21708109974861145,-1.2047807693481445
75,3,20,3,1.315886628627777,-0.011492646563798203,0.011263563,0.0003,0.2,-0.06300878524780273,12020,0.1079999938607216,0.578801691532135,-0.8583848178386688
100,4,19,5,0.032171273976564406,-0.014328975878655826,0.009436076,0.0003,0.2,-0.11215388774871826,12030,0.04799999892711639,-0.006790667772293091,-0.7105616509914399
125,5,18,6,14.499639892578125,-0.004482452291995287,0.008993206,0.0003,0.2,0.01162564754486084,12040,0.031999999284744264,7.064587116241455,-0.7685270786285401
150,6,18,8,1.6109981656074523,-0.007829173350270224,0.0024703764,0.0003,0.2,0.012125968933105469,12050,0.011999999731779098,0.7716047167778015,-0.579144823551178
175,7,17,9,8.14334135055542,-0.004716668164357429,0.010607321,0.0003,0.2,-0.1013031005859375,12060,0.023999999463558196,4.009342193603516,-0.8669573128223419
200,8,17,11,4.5095771789550785,-0.0029275406851520637,0.00103899,0.0003,0.2,0.05038022994995117,12070,0.0,2.1839778423309326,-0.538338702917099
225,9,16,13,0.20865552872419357,-0.01295083957893084,0.0030450057,0.0003,0.2,0.03338813781738281,12080,0.019999999552965164,0.08264316618442535,-0.7696348190307617
250,10,16,15,0.08641136139631271,-0.0181587401581929,0.0076555535,0.0003,0.2,-0.10441231727600098,12090,0.023999999463558196,-0.00441756471991539,-0.8820141911506653
25,1,19,1,1.5123256683349608,-0.0036929890445899006,0.0056463024,0.0003,0.2,0.060568273067474365,12100,0.03999999910593033,0.7358506321907043,-0.8586647033691406
50,2,18,2,0.129802056401968,-0.008303132171275252,0.0072982404,0.0003,0.2,-0.8164972066879272,12110,0.023999999463558196,0.03283386677503586,-1.1037309527397157
75,3,18,4,1.543089473247528,-0.01014945635059874,0.004246018,0.0003,0.2,0.11989551782608032,12120,0.011999999731779098,0.6386970281600952,-0.719837075471878
100,4,18,5,2.0649358510971068,-0.012065004645847921,0.013703913,0.0003,0.2,-0.2791440486907959,12130,0.04799999892711639,0.8952457904815674,-0.580884826183319
125,5,18,6,1.2733638167381287,-0.002744999415298821,0.00046402216,0.0003,0.2,0.19137704372406006,12140,0.0,0.5617324113845825,-0.49472151696681976
150,6,17,8,0.31616481244564054,-0.016663522472605052,0.0039179325,0.0003,0.2,-0.6261378526687622,12150,0.019999999552965164,0.08357366174459457,-0.8307276666164398
175,7,16,10,0.08932410851120949,-0.03392267662659272,0.032117542,0.0003,0.2,-0.5823312997817993,12160,0.09999999478459358,-0.024584215134382248,-0.991941648721695
200,8,16,12,0.20384378135204315,-0.027864044822752464,0.01885451,0.0003,0.2,0.04719430208206177,12170,0.08799999803304673,0.04828345775604248,-1.3784201622009278
225,9,15,14,0.24444883018732072,-0.024375400211195598,0.013737752,0.0003,0.2,-0.024360299110412598,12180,0.0439999982714653,0.042183004319667816,-1.043033194541931
250,10,15,16,1.3276118993759156,-0.00017752968205613228,0.0012795257,0.0003,0.2,-0.19273436069488525,12190,0.0,0.650748074054718,-0.7328806936740875
25,1,22,1,0.6414429068565368,-0.0025415910858427536,0.0008788681,0.0003,0.2,-1.1015450954437256,12200,0.0,0.25671181082725525,-0.9919888377189636
50,2,20,2,0.1109511248767376,-0.03910752274096012,0.07142772,0.0003,0.2,0.02000904083251953,12210,0.06399999856948853,0.004302762448787689,-1.3554777026176452
75,3,19,3,0.15027926191687585,-0.004021218640322388,0.0032360218,0.0003,0.2,-0.6904027462005615,12220,0.011999999731779098,0.045378562062978745,-1.2545050263404847
100,4,18,5,0.5832049787044525,-0.00589210299181282,0.0038966273,0.0003,0.2,0.18368899822235107,12230,0.015999999642372132,0.2621898651123047,-0.6053744971752166
125,5,18,6,7.201136350631714,-0.0034203133606350634,0.0056909844,0.0003,0.2,-0.014555692672729492,12240,0.059999996423721315,3.5631301403045654,-0.5000639766454696
150,6,17,8,0.5410570740699768,-0.037348761193455,0.06221079,0.0003,0.2,-0.021657228469848633,12250,0.17199999690055848,0.1954115629196167,-1.513191020488739
175,7,16,10,0.15039214193820954,-0.014771267003845878,0.034045734,0.0003,0.2,0.04177325963973999,12260,0.06399999856948853,0.02868814393877983,-1.1040642499923705
200,8,16,12,0.05884147547185421,-0.013755629866384034,0.008278167,0.0003,0.2,-1.85945463180542,12270,0.03999999836087227,-0.011479673907160759,-1.3116600513458252
225,9,16,13,0.693036961555481,-0.00865067650284601,0.006700699,0.0003,0.2,-0.48778820037841797,12280,0.04799999892711639,0.27007347345352173,-0.8857445299625397
250,10,15,15,0.002735142468009144,-0.02355959908291716,0.013601768,0.0003,0.2,-0.12620270252227783,12290,0.08399999737739564,-0.038831982761621475,-1.385026228427887
25,1,24,1,0.30797424018383024,-0.013956827744841149,0.013060186,0.0003,0.2,0.009158551692962646,12300,0.14000000059604645,0.11240142583847046,-0.9725391507148743
50,2,22,2,1.0415197491645813,-0.032700502345338125,0.006156032,0.0003,0.2,-0.007925868034362793,12310,0.03999999910593033,0.45079973340034485,-1.1639134764671326
75,3,20,3,1.53390976190567,-0.00930918215005665,0.0044690347,0.0003,0.2,-0.002232193946838379,12320,0.023999999463558196,0.6992241740226746,-0.8651592195034027
100,4,19,5,0.1637312650680542,-0.03356483418308187,0.02315159,0.0003,0.2,-0.011197328567504883,12330,0.11599999666213989,-0.004014104604721069,-1.2115094065666199
125,5,18,6,2.9821765184402467,-0.01774215574562561,0.009125395,0.0003,0.2,0.13428300619125366,12340,0.0,1.440239429473877,-0.8785836517810821
150,6,17,8,0.10361024513840675,-0.0018492703057710002,0.0019792842,0.0003,0.2,0.2883285880088806,12350,0.0,0.039303455501794815,-1.0636510491371154
175,7,17,10,0.06563732884824276,-0.009378110330552048,0.006002235,0.0003,0.2,-0.16871750354766846,12360,0.023999999463558196,0.006824901327490807,-1.2958228230476379
200,8,17,11,0.062335871160030365,-0.028303592991083804,0.05416045,0.0003,0.2,-3.282172679901123,12370,0.05999999865889549,-0.01902707666158676,-1.2926371216773986
225,9,16,13,1.2427114009857179,-0.008093397118384082,0.0025709223,0.0003,0.2,-0.019848227500915527,12380,0.007999999821186066,0.5713165402412415,-0.8678613185882569
250,10,16,15,0.7387279689311981,-0.01819586109183735,0.0043915343,0.0003,0.2,-0.3922656774520874,12390,0.023999999463558196,0.3138241171836853,-0.7097287178039551
25,1,22,1,0.24468559324741362,-0.015761147811717537,0.018892137,0.0003,0.2,0.2309865951538086,12400,0.059999997913837436,0.04425077140331268,-1.7865699410438538
50,2,21,2,0.4285017132759094,-0.005720557508990254,0.0035145425,0.0003,0.2,-0.3152346611022949,12410,0.007999999821186066,0.19274817407131195,-0.7002027630805969
75,3,20,3,1.2535410046577453,-0.0009226617636883816,0.0014814114,0.0003,0.2,-0.19193005561828613,12420,0.007999999821186066,0.5738424062728882,-0.5224920272827148
100,4,19,5,2.366543340682983,-0.010000452592504417,0.0013834953,0.0003,0.2,-0.024493932723999023,12430,0.003999999910593033,1.0432319641113281,-0.8119208514690399
125,5,18,6,1.258749258518219,-0.01221981448028231,0.0015425252,0.0003,0.2,-0.22319042682647705,12440,0.0,0.5985093116760254,-0.9776436686515808
150,6,18,8,0.793362557888031,-0.00698753760266122,0.0064972374,0.0003,0.2,-0.010945558547973633,12450,0.023999999463558196,0.3561631143093109,-1.1666971802711488
175,7,17,9,0.41453632414340974,-0.03156096626631912,0.10726082,0.0003,0.2,0.038465261459350586,12460,0.14799999445676804,0.12376494705677032,-1.3031957268714904
200,8,17,11,0.29547723531723025,-0.0059720047740265516,0.047498967,0.0003,0.2,-0.08790743350982666,12470,0.07199999839067459,0.13440044224262238,-0.44764210283756256
225,9,16,13,0.008783477172255517,-0.01178842951171113,0.012556979,0.0003,0.2,-0.3745872974395752,12480,0.023999999463558196,-0.024518951773643494,-1.412817656993866
250,10,16,15,4.040592336654663,-0.008653349283151358,0.017322484,0.0003,0.2,-0.040936827659606934,12490,0.11199999675154686,1.9586251974105835,-0.9313876628875732
25,1,23,1,0.3160721629858017,-0.007368842637631978,0.013011431,0.0003,0.2,-0.113014817237854,12500,0.02799999937415123,0.1358684003353119,-0.8493441224098206
50,2,21,2,0.06637948341667652,-0.013192916408880252,0.026626403,0.0003,0.2,-0.09594810009002686,12510,0.08799999877810478,-0.0011071283370256424,-1.658913791179657
75,3,20,3,0.2467386931180954,-0.020061745702289004,0.02152666,0.0003,0.2,-0.19850778579711914,12520,0.07599999830126762,0.08542076498270035,-0.6186274468898774
100,4,19,5,0.01074370346032083,-0.0034942914545538885,0.0030395363,0.0003,0.2,0.17557567358016968,12530,0.03999999910593033,-0.002296928782016039,-0.6415916919708252
125,5,19,6,3.0625518560409546,-0.0035273776773834696,0.00056601287,0.0003,0.2,-0.13633811473846436,12540,0.0,1.4662922620773315,-0.7596658766269684
150,6,18,8,0.5053158760070801,-0.004327869178261778,0.003986547,0.0003,0.2,0.011676311492919922,12550,0.031999999284744264,0.2206341028213501,-0.6668636679649353
175,7,17,9,0.4137297928333282,-0.02152465739287379,0.0071328543,0.0003,0.2,-0.12125694751739502,12560,0.043999999016523364,0.16272461414337158,-0.5455001294612885
200,8,17,11,0.2931417837738991,-0.007260554566514088,0.019578274,0.0003,0.2,-0.2523462772369385,12570,0.02799999937415123,0.10057540237903595,-0.962410968542099
225,9,16,13,0.7291893661022186,-0.016482709020376518,0.012339854,0.0003,0.2,0.0017802715301513672,12580,0.02799999937415123,0.2884349524974823,-0.5601408839225769
250,10,16,15,10.025339603424072,-0.0012732798627403952,0.003437805,0.0003,0.2,0.03427243232727051,12590,0.011999999731779098,5.008510589599609,-0.800183641910553
25,1,24,1,8.025246143341064,0.0010971259864745342,4.0974617e-05,0.0003,0.2,0.011578619480133057,12600,0.0,3.8361613750457764,-0.9010522067546844
50,2,22,2,0.03774738535284996,-0.04074551200680361,0.017045755,0.0003,0.2,-0.43585705757141113,12610,0.09199999645352364,-0.05331802740693092,-1.524804949760437
75,3,21,3,0.01581766875460744,-0.03739037628285473,0.09783895,0.0003,0.2,-0.0855870246887207,12620,0.21599998846650123,-0.05618752911686897,-1.6551229238510132
100,4,20,4,0.027133544348180293,-0.012101570592727384,0.022186585,0.0003,0.2,-0.18154048919677734,12630,0.09599999785423279,-0.007171768695116043,-1.3744983077049255
